event_id,device_id,property_id,temperature,smoke_level,flame_detected,duration_seconds,latitude,longitude,timestamp,label
7dfc078a,ESP32_007,PROP_031,84.1,740,True,21,28.571157,77.231116,2026-09-03T07:59:00,CONFIRMED_FIRE
a3365c4a,ESP32_003,PROP_028,82.8,352,False,2,28.614908,77.185024,2026-09-01T08:30:00,POSSIBLE_FIRE
4a498e31,ESP32_018,PROP_037,23.4,62,False,0,28.635786,77.18049,2026-09-11T22:41:00,NORMAL
9cf8b394,ESP32_011,PROP_007,77.0,227,False,9,28.556078,77.239828,2026-09-01T06:55:00,ANOMALY
1d986a84,ESP32_015,PROP_031,85.8,731,True,23,28.559242,77.241595,2026-09-15T18:02:00,CONFIRMED_FIRE
dbfbc188,ESP32_017,PROP_050,31.0,33,False,1,28.550784,77.213092,2026-09-25T08:23:00,NORMAL
37766aca,ESP32_018,PROP_037,23.1,38,False,1,28.63866,77.194978,2026-09-11T06:58:00,NORMAL
20da33f9,ESP32_002,PROP_046,63.9,287,False,1,28.636106,77.156986,2026-09-17T04:04:00,POSSIBLE_FIRE
d26086f9,ESP32_009,PROP_016,24.9,0,False,1,28.613654,77.199824,2026-09-22T04:47:00,NORMAL
f1240b60,ESP32_015,PROP_013,28.7,557,False,3,28.579361,77.210791,2026-09-29T23:40:00,ANOMALY
93d0cfc6,ESP32_017,PROP_005,34.2,52,False,1,28.629647,77.195935,2026-09-14T18:56:00,NORMAL
cb4fc9f0,ESP32_001,PROP_048,32.5,635,False,0,28.584505,77.163755,2026-09-26T06:55:00,ANOMALY
72348e8d,ESP32_009,PROP_034,36.3,415,False,2,28.579439,77.205799,2026-09-06T18:19:00,ANOMALY
fe0f985e,ESP32_009,PROP_004,88.4,987,True,19,28.637991,77.201071,2026-09-09T14:56:00,CONFIRMED_FIRE
abb59eca,ESP32_016,PROP_031,27.0,101,False,2,28.604111,77.210509,2026-09-09T15:46:00,NORMAL
db505aa9,ESP32_010,PROP_001,22.1,46,False,2,28.638221,77.193389,2026-09-24T21:34:00,NORMAL
da194a2f,ESP32_003,PROP_029,78.5,330,False,3,28.5777,77.20349,2026-09-06T22:36:00,POSSIBLE_FIRE
cb9e2abd,ESP32_005,PROP_020,75.7,360,False,5,28.604188,77.159124,2026-09-17T17:26:00,POSSIBLE_FIRE
7448ba05,ESP32_014,PROP_003,86.6,724,True,28,28.611041,77.223067,2026-09-26T02:56:00,CONFIRMED_FIRE
dc25f0fb,ESP32_017,PROP_010,102.3,829,True,12,28.558581,77.246953,2026-09-12T17:22:00,CONFIRMED_FIRE
d483aa0e,ESP32_003,PROP_041,33.2,382,False,0,28.638575,77.179826,2026-09-16T10:58:00,ANOMALY
66553f6c,ESP32_016,PROP_015,92.6,869,True,18,28.646451,77.165124,2026-09-10T13:38:00,CONFIRMED_FIRE
df7d17d8,ESP32_016,PROP_022,71.2,523,False,5,28.622509,77.1621,2026-09-02T09:36:00,POSSIBLE_FIRE
8d8271da,ESP32_012,PROP_001,96.3,315,False,21,28.580667,77.246158,2026-09-04T11:44:00,ANOMALY
8eb117a3,ESP32_017,PROP_036,30.9,53,False,0,28.648214,77.248302,2026-09-14T04:04:00,NORMAL
57763272,ESP32_013,PROP_006,27.2,18,False,1,28.601808,77.179873,2026-09-17T04:04:00,NORMAL
ce560a32,ESP32_005,PROP_009,83.8,288,False,0,28.590604,77.217738,2026-09-10T00:58:00,ANOMALY
275012d8,ESP32_004,PROP_008,23.2,77,False,0,28.605466,77.213709,2026-09-09T10:25:00,NORMAL
26e89718,ESP32_003,PROP_009,87.4,846,True,22,28.599171,77.162774,2026-09-05T05:45:00,CONFIRMED_FIRE
2e27e9c9,ESP32_012,PROP_044,87.0,757,True,23,28.594374,77.162056,2026-09-19T04:30:00,CONFIRMED_FIRE
b00c6654,ESP32_013,PROP_014,85.4,839,False,20,28.626106,77.202459,2026-09-03T20:52:00,CONFIRMED_FIRE
971c06c2,ESP32_016,PROP_043,29.9,578,False,1,28.602791,77.177304,2026-09-06T10:55:00,ANOMALY
b3fe1111,ESP32_015,PROP_028,22.5,44,False,0,28.607191,77.248625,2026-09-06T18:48:00,NORMAL
66f3d1af,ESP32_002,PROP_031,90.1,857,True,13,28.588716,77.212259,2026-09-18T08:10:00,CONFIRMED_FIRE
eaa7ed5b,ESP32_013,PROP_049,28.3,20,False,0,28.648465,77.17091,2026-09-25T14:50:00,NORMAL
09fc643f,ESP32_012,PROP_023,88.6,791,True,12,28.579608,77.206162,2026-09-03T13:15:00,CONFIRMED_FIRE
e292f75f,ESP32_009,PROP_036,82.1,343,False,6,28.576554,77.207187,2026-09-02T13:48:00,POSSIBLE_FIRE
582bfecb,ESP32_011,PROP_004,32.1,51,False,0,28.569941,77.176447,2026-09-21T16:33:00,NORMAL
e9985718,ESP32_017,PROP_009,83.5,713,True,10,28.602925,77.150997,2026-09-26T12:13:00,CONFIRMED_FIRE
26d766dd,ESP32_008,PROP_029,24.7,92,False,2,28.59642,77.21192,2026-09-26T16:51:00,NORMAL
5cdb2649,ESP32_012,PROP_045,88.7,716,True,13,28.557805,77.212536,2026-09-07T22:23:00,CONFIRMED_FIRE
b53dc13a,ESP32_002,PROP_047,29.9,50,False,0,28.634246,77.172847,2026-09-09T11:33:00,NORMAL
14c3367f,ESP32_002,PROP_039,83.8,451,True,0,28.581276,77.232681,2026-09-09T19:36:00,POSSIBLE_FIRE
aae6c6dc,ESP32_008,PROP_039,67.6,395,False,2,28.587364,77.183291,2026-09-20T05:24:00,POSSIBLE_FIRE
3b5522c9,ESP32_005,PROP_045,25.0,112,False,0,28.617564,77.204258,2026-09-14T09:25:00,NORMAL
f2918ee7,ESP32_018,PROP_021,63.4,0,False,4,28.569614,77.196832,2026-09-29T21:36:00,ANOMALY
62da81bb,ESP32_015,PROP_021,80.1,801,True,19,28.591407,77.17537,2026-09-07T23:21:00,CONFIRMED_FIRE
5289d15c,ESP32_003,PROP_038,24.5,64,False,0,28.602981,77.216935,2026-09-02T07:23:00,NORMAL
4bc37d61,ESP32_003,PROP_016,21.2,143,False,1,28.588379,77.244497,2026-09-22T09:40:00,NORMAL
321d72cf,ESP32_019,PROP_034,25.3,539,False,2,28.557283,77.243871,2026-09-01T02:55:00,ANOMALY
b09d6186,ESP32_017,PROP_009,67.9,418,False,0,28.62388,77.239296,2026-09-20T18:11:00,POSSIBLE_FIRE
7ebef5e1,ESP32_009,PROP_021,23.7,35,False,1,28.597541,77.213434,2026-09-01T21:56:00,NORMAL
35cd257c,ESP32_001,PROP_045,23.8,86,False,0,28.607979,77.16665,2026-09-03T21:01:00,NORMAL
ac52f105,ESP32_008,PROP_005,74.6,266,False,3,28.589759,77.212492,2026-09-09T22:37:00,POSSIBLE_FIRE
29a1963d,ESP32_016,PROP_017,89.5,772,True,20,28.579144,77.235455,2026-09-04T19:58:00,CONFIRMED_FIRE
8eed9f18,ESP32_015,PROP_001,70.3,297,False,5,28.594548,77.237367,2026-09-11T23:36:00,POSSIBLE_FIRE
320bdaf8,ESP32_006,PROP_048,86.9,765,True,21,28.590163,77.232996,2026-09-30T07:56:00,CONFIRMED_FIRE
4099365b,ESP32_004,PROP_038,80.0,347,False,2,28.576949,77.174271,2026-09-13T23:28:00,POSSIBLE_FIRE
5e1a32e9,ESP32_019,PROP_027,26.5,89,False,0,28.626597,77.191368,2026-09-11T15:27:00,NORMAL
f5eccae6,ESP32_009,PROP_007,67.0,345,False,11,28.550339,77.174529,2026-09-18T11:33:00,POSSIBLE_FIRE
fbf1b236,ESP32_004,PROP_007,16.3,95,False,0,28.645605,77.170047,2026-09-25T01:11:00,NORMAL
e724b954,ESP32_010,PROP_009,85.4,179,True,0,28.564071,77.244516,2026-09-12T12:19:00,ANOMALY
658d2906,ESP32_013,PROP_032,24.4,107,False,1,28.619395,77.17296,2026-09-04T20:00:00,NORMAL
103cca0b,ESP32_006,PROP_006,75.3,307,False,0,28.619812,77.181097,2026-09-27T04:07:00,POSSIBLE_FIRE
7c85358e,ESP32_009,PROP_038,30.7,137,False,0,28.604079,77.221024,2026-09-12T07:39:00,NORMAL
7d5e43a1,ESP32_018,PROP_009,34.8,263,False,0,28.606564,77.162837,2026-09-10T23:00:00,ANOMALY
9a9a8810,ESP32_005,PROP_047,29.2,85,False,1,28.566085,77.205804,2026-09-16T17:36:00,NORMAL
eb1beef7,ESP32_004,PROP_035,83.8,693,True,18,28.61756,77.174968,2026-09-21T01:33:00,CONFIRMED_FIRE
69a58f70,ESP32_006,PROP_004,94.5,626,True,20,28.588843,77.232068,2026-09-23T00:39:00,CONFIRMED_FIRE
0d4b803b,ESP32_005,PROP_010,27.4,117,False,1,28.634965,77.174735,2026-09-27T22:05:00,NORMAL
900fd5f6,ESP32_005,PROP_023,80.5,719,True,18,28.609277,77.23962,2026-09-20T23:54:00,CONFIRMED_FIRE
e0e11132,ESP32_017,PROP_046,89.8,887,True,11,28.574854,77.159131,2026-09-28T16:38:00,CONFIRMED_FIRE
1b6ebaf2,ESP32_017,PROP_029,30.2,76,False,3,28.59391,77.248044,2026-09-05T06:40:00,NORMAL
1041b860,ESP32_010,PROP_016,83.7,337,True,7,28.562027,77.220353,2026-09-14T00:18:00,POSSIBLE_FIRE
d1d2cfcc,ESP32_008,PROP_040,27.0,62,False,1,28.602818,77.162687,2026-09-30T16:50:00,NORMAL
9e1cdcf5,ESP32_015,PROP_045,78.3,428,False,6,28.563823,77.189904,2026-09-01T07:23:00,POSSIBLE_FIRE
6ec1108d,ESP32_001,PROP_012,35.7,490,False,0,28.623982,77.203814,2026-09-04T22:53:00,ANOMALY
04173477,ESP32_012,PROP_014,72.5,297,False,6,28.649053,77.230175,2026-09-04T04:01:00,POSSIBLE_FIRE
04466d6f,ESP32_005,PROP_034,28.7,78,False,0,28.586161,77.190642,2026-09-23T04:13:00,NORMAL
b5e6a29b,ESP32_004,PROP_034,70.3,346,True,4,28.627837,77.210857,2026-09-10T14:28:00,POSSIBLE_FIRE
406c8ab0,ESP32_009,PROP_011,35.6,565,False,5,28.602083,77.20904,2026-09-07T08:20:00,ANOMALY
abc5f100,ESP32_007,PROP_020,36.4,40,False,0,28.623758,77.173878,2026-09-02T10:10:00,NORMAL
86a48edf,ESP32_012,PROP_014,62.8,249,False,3,28.563334,77.202335,2026-09-09T15:47:00,ANOMALY
3daad12d,ESP32_010,PROP_042,30.7,91,False,0,28.56841,77.160565,2026-09-01T01:06:00,NORMAL
030a0794,ESP32_002,PROP_015,29.9,103,False,0,28.585719,77.184409,2026-09-17T10:09:00,NORMAL
49a5aa8d,ESP32_004,PROP_015,22.2,77,False,0,28.625128,77.2397,2026-09-28T03:34:00,NORMAL
7eb75d19,ESP32_008,PROP_039,27.9,84,False,0,28.621378,77.239967,2026-09-06T10:04:00,NORMAL
f9c8197e,ESP32_020,PROP_047,23.8,52,False,0,28.558147,77.169334,2026-09-01T06:08:00,NORMAL
d6a250f9,ESP32_001,PROP_038,24.2,108,False,1,28.559492,77.249889,2026-09-29T15:38:00,NORMAL
46087e95,ESP32_016,PROP_047,30.2,683,False,2,28.598657,77.236313,2026-09-27T03:12:00,ANOMALY
ba6406c5,ESP32_002,PROP_010,29.3,90,False,0,28.599398,77.225464,2026-09-17T11:10:00,NORMAL
e87d36dc,ESP32_018,PROP_002,83.1,116,False,8,28.552139,77.244417,2026-09-16T09:44:00,ANOMALY
e9123a58,ESP32_003,PROP_029,25.1,329,False,1,28.556994,77.191911,2026-09-17T10:24:00,ANOMALY
03ed87b1,ESP32_016,PROP_019,73.7,374,False,2,28.581337,77.179511,2026-09-11T03:53:00,POSSIBLE_FIRE
70c71c37,ESP32_020,PROP_034,26.8,5,False,0,28.575811,77.196399,2026-09-29T08:28:00,NORMAL
4430888c,ESP32_005,PROP_049,73.8,362,False,3,28.59703,77.1529,2026-09-06T03:52:00,POSSIBLE_FIRE
78d89231,ESP32_020,PROP_010,21.8,67,False,3,28.627834,77.244121,2026-09-09T14:37:00,NORMAL
daccb7cc,ESP32_012,PROP_044,27.8,23,False,0,28.638319,77.24482,2026-09-11T13:07:00,NORMAL
e46c01d5,ESP32_011,PROP_024,23.5,126,False,1,28.632327,77.205619,2026-09-19T11:47:00,NORMAL
6159603c,ESP32_016,PROP_009,23.1,60,False,2,28.605787,77.245979,2026-09-13T02:00:00,NORMAL
92e73b3c,ESP32_012,PROP_010,35.0,331,False,0,28.614553,77.163106,2026-09-09T13:39:00,ANOMALY
a782cd3b,ESP32_015,PROP_022,30.4,84,False,0,28.606329,77.161995,2026-09-04T21:10:00,NORMAL
c8b8aee2,ESP32_010,PROP_041,72.7,414,True,11,28.589996,77.192333,2026-09-14T12:07:00,POSSIBLE_FIRE
12c892dd,ESP32_003,PROP_021,30.8,820,False,3,28.619587,77.208638,2026-09-25T15:35:00,ANOMALY
6ed8464e,ESP32_019,PROP_044,85.9,770,True,12,28.577292,77.150245,2026-09-03T13:32:00,CONFIRMED_FIRE
6de90b03,ESP32_005,PROP_009,63.3,411,False,9,28.581178,77.213782,2026-09-20T14:31:00,POSSIBLE_FIRE
af455c6b,ESP32_013,PROP_044,88.4,737,True,19,28.62744,77.176246,2026-09-29T00:56:00,CONFIRMED_FIRE
0128231c,ESP32_014,PROP_035,93.0,822,True,13,28.634437,77.234491,2026-09-14T16:21:00,CONFIRMED_FIRE
6c9a71d6,ESP32_004,PROP_023,65.0,50,False,7,28.612494,77.159659,2026-09-05T16:44:00,POSSIBLE_FIRE
9414eb81,ESP32_002,PROP_029,91.3,831,True,16,28.641698,77.220677,2026-09-19T01:28:00,CONFIRMED_FIRE
f49aa20d,ESP32_005,PROP_034,93.0,740,True,22,28.633286,77.154435,2026-09-27T13:27:00,CONFIRMED_FIRE
0a458ce8,ESP32_005,PROP_038,19.0,12,False,1,28.628073,77.220849,2026-09-02T19:30:00,NORMAL
bd21372f,ESP32_013,PROP_027,82.7,940,True,15,28.626858,77.209166,2026-09-05T21:57:00,CONFIRMED_FIRE
62b3a000,ESP32_010,PROP_047,56.8,412,False,0,28.631874,77.162461,2026-09-16T14:40:00,POSSIBLE_FIRE
726c5491,ESP32_015,PROP_006,64.6,299,False,3,28.563034,77.180927,2026-09-13T16:58:00,POSSIBLE_FIRE
92eb1de5,ESP32_020,PROP_021,87.6,802,True,21,28.565568,77.213042,2026-09-05T06:03:00,CONFIRMED_FIRE
91753fc9,ESP32_020,PROP_001,30.6,65,False,2,28.560655,77.218836,2026-09-24T03:07:00,NORMAL
391418c2,ESP32_009,PROP_039,30.8,42,False,0,28.556942,77.201906,2026-09-03T13:53:00,NORMAL
1aa497c3,ESP32_002,PROP_004,23.0,43,False,0,28.558957,77.221536,2026-09-27T08:19:00,NORMAL
ef3ac1d6,ESP32_016,PROP_020,31.5,41,False,1,28.557239,77.179037,2026-09-08T05:11:00,NORMAL
5140bc90,ESP32_011,PROP_027,29.9,89,False,1,28.58457,77.16816,2026-09-10T19:53:00,NORMAL
1eaeebe5,ESP32_008,PROP_030,83.7,808,False,15,28.553718,77.186087,2026-09-08T02:22:00,CONFIRMED_FIRE
757139d6,ESP32_002,PROP_031,83.6,167,False,17,28.556114,77.202205,2026-09-15T02:37:00,ANOMALY
39c7d452,ESP32_002,PROP_001,31.0,54,False,0,28.617285,77.222425,2026-09-10T04:10:00,NORMAL
966185b1,ESP32_018,PROP_028,34.8,35,False,0,28.557773,77.247439,2026-09-14T23:59:00,NORMAL
1597a05b,ESP32_001,PROP_019,88.5,835,True,14,28.58342,77.201796,2026-09-10T22:43:00,CONFIRMED_FIRE
05f1fea3,ESP32_012,PROP_042,24.2,81,False,0,28.578219,77.176171,2026-09-01T02:42:00,NORMAL
8a747810,ESP32_007,PROP_009,30.1,84,False,1,28.56926,77.161528,2026-09-30T00:26:00,NORMAL
508473db,ESP32_005,PROP_024,68.2,63,False,15,28.616776,77.235478,2026-09-29T08:32:00,ANOMALY
e3fffd8c,ESP32_019,PROP_004,74.0,478,False,4,28.607949,77.216513,2026-09-15T16:53:00,POSSIBLE_FIRE
4e5a05bc,ESP32_005,PROP_046,28.4,115,False,0,28.55422,77.19963,2026-09-18T00:52:00,NORMAL
19acb38c,ESP32_017,PROP_022,21.4,52,False,0,28.552364,77.214197,2026-09-24T10:35:00,NORMAL
63b7f090,ESP32_020,PROP_015,25.5,564,False,1,28.574619,77.216977,2026-09-03T23:47:00,ANOMALY
46b5da1a,ESP32_018,PROP_018,85.4,791,True,11,28.553146,77.219548,2026-09-21T04:07:00,CONFIRMED_FIRE
16a76a4e,ESP32_001,PROP_009,31.6,17,False,0,28.582078,77.168652,2026-09-11T21:48:00,NORMAL
f8be78e7,ESP32_009,PROP_039,32.1,7,False,1,28.646972,77.193123,2026-09-21T09:05:00,NORMAL
87447711,ESP32_006,PROP_019,88.1,875,True,12,28.572894,77.162162,2026-09-14T03:46:00,CONFIRMED_FIRE
317f78fc,ESP32_009,PROP_030,22.2,52,False,0,28.647898,77.210349,2026-09-17T13:44:00,NORMAL
8acf415f,ESP32_013,PROP_043,87.0,677,True,21,28.588171,77.187483,2026-09-09T09:29:00,CONFIRMED_FIRE
40db078d,ESP32_012,PROP_015,26.6,61,False,0,28.61128,77.243848,2026-09-13T01:47:00,NORMAL
e05ead3a,ESP32_013,PROP_026,74.8,851,True,15,28.646947,77.200257,2026-09-19T04:44:00,CONFIRMED_FIRE
16280775,ESP32_012,PROP_010,84.9,944,True,11,28.606168,77.209311,2026-09-02T01:32:00,CONFIRMED_FIRE
099e4b3d,ESP32_014,PROP_016,31.5,24,False,1,28.555077,77.238662,2026-09-10T07:23:00,NORMAL
fbb34706,ESP32_008,PROP_047,76.4,216,False,4,28.561982,77.195109,2026-09-17T09:28:00,POSSIBLE_FIRE
280ad9db,ESP32_008,PROP_001,31.5,497,False,1,28.571761,77.232373,2026-09-15T17:50:00,ANOMALY
df1f83b4,ESP32_020,PROP_004,29.9,52,False,0,28.55528,77.19866,2026-09-12T03:09:00,NORMAL
ed2855fd,ESP32_018,PROP_020,28.3,108,False,0,28.604625,77.158947,2026-09-01T05:31:00,NORMAL
fa223ff5,ESP32_017,PROP_011,24.6,28,False,1,28.612843,77.198187,2026-09-02T23:12:00,NORMAL
c39ec8d2,ESP32_017,PROP_017,21.7,33,False,2,28.629189,77.231157,2026-09-15T01:04:00,NORMAL
1c51b340,ESP32_016,PROP_048,70.5,259,True,7,28.567118,77.160448,2026-09-15T21:03:00,POSSIBLE_FIRE
37cf1eb9,ESP32_020,PROP_034,82.0,739,True,17,28.590822,77.177384,2026-09-19T05:49:00,CONFIRMED_FIRE
9db060f3,ESP32_007,PROP_022,82.2,809,True,15,28.649561,77.157662,2026-09-02T02:47:00,CONFIRMED_FIRE
74a4dbc1,ESP32_020,PROP_035,34.4,43,False,0,28.61485,77.17674,2026-09-14T08:33:00,NORMAL
d3c6421e,ESP32_010,PROP_035,23.9,75,False,0,28.572056,77.19184,2026-09-24T00:00:00,NORMAL
ca1b7b01,ESP32_019,PROP_036,32.3,42,False,1,28.561842,77.171189,2026-09-19T15:09:00,NORMAL
3b87e507,ESP32_015,PROP_047,25.1,15,False,2,28.612007,77.203346,2026-09-07T13:26:00,NORMAL
4ef3f449,ESP32_006,PROP_007,27.3,110,False,1,28.592609,77.172258,2026-09-20T03:29:00,NORMAL
58d6fe4c,ESP32_013,PROP_022,21.3,73,False,0,28.573254,77.172603,2026-09-29T07:05:00,NORMAL
5f541f85,ESP32_015,PROP_015,20.4,104,False,1,28.605814,77.203991,2026-09-25T02:27:00,NORMAL
823dc6d6,ESP32_004,PROP_013,33.2,492,False,1,28.611533,77.24951,2026-09-11T15:46:00,ANOMALY
171af8fc,ESP32_004,PROP_035,82.2,681,True,19,28.560533,77.246549,2026-09-20T17:10:00,CONFIRMED_FIRE
d9743b60,ESP32_007,PROP_042,68.8,414,False,10,28.609375,77.151574,2026-09-01T18:00:00,POSSIBLE_FIRE
cc5e2bae,ESP32_005,PROP_035,93.5,962,True,20,28.59192,77.17973,2026-09-19T12:27:00,CONFIRMED_FIRE
c632306c,ESP32_008,PROP_042,36.3,19,False,1,28.597303,77.154332,2026-09-25T15:01:00,NORMAL
b622482b,ESP32_003,PROP_034,19.8,55,False,0,28.594635,77.183357,2026-09-01T11:01:00,NORMAL
308e307f,ESP32_006,PROP_003,88.5,712,True,24,28.61848,77.168678,2026-09-02T20:59:00,CONFIRMED_FIRE
0c59f557,ESP32_002,PROP_009,82.5,290,False,9,28.574335,77.154012,2026-09-29T10:02:00,ANOMALY
a3b7be23,ESP32_007,PROP_015,23.6,108,False,1,28.56629,77.231241,2026-09-07T12:12:00,NORMAL
bb7ec7d5,ESP32_001,PROP_028,21.9,93,False,1,28.57345,77.224938,2026-09-29T05:15:00,NORMAL
c75fd20e,ESP32_017,PROP_043,24.3,11,False,1,28.613769,77.174202,2026-09-08T06:11:00,NORMAL
d9913b3f,ESP32_016,PROP_004,90.2,891,True,26,28.612163,77.162823,2026-09-30T16:03:00,CONFIRMED_FIRE
ea46e445,ESP32_016,PROP_049,76.9,330,False,1,28.632244,77.247229,2026-09-27T20:33:00,ANOMALY
cda9f79c,ESP32_018,PROP_021,80.4,770,True,26,28.628696,77.204602,2026-09-02T15:39:00,CONFIRMED_FIRE
3c1bcadd,ESP32_012,PROP_042,60.7,434,False,6,28.557451,77.201039,2026-09-09T03:21:00,POSSIBLE_FIRE
049f0cf5,ESP32_019,PROP_042,77.7,814,True,8,28.571726,77.247107,2026-09-17T01:08:00,CONFIRMED_FIRE
13797152,ESP32_019,PROP_035,19.7,89,False,0,28.605035,77.201396,2026-09-07T09:39:00,NORMAL
07e83de4,ESP32_009,PROP_042,32.4,52,False,1,28.577052,77.230473,2026-09-25T07:56:00,NORMAL
773ab7c8,ESP32_020,PROP_049,25.0,52,False,0,28.554202,77.22399,2026-09-03T22:49:00,NORMAL
0eef14ad,ESP32_003,PROP_047,22.3,111,False,0,28.611624,77.198288,2026-09-18T18:10:00,NORMAL
4f02330c,ESP32_014,PROP_012,83.8,704,False,16,28.635657,77.222186,2026-09-06T21:35:00,CONFIRMED_FIRE
d3da4dbe,ESP32_017,PROP_020,27.6,75,False,0,28.606509,77.227163,2026-09-29T12:05:00,NORMAL
c455d151,ESP32_003,PROP_042,25.1,80,False,0,28.550638,77.247835,2026-09-10T12:19:00,NORMAL
a42e9edd,ESP32_002,PROP_008,33.0,509,False,0,28.631507,77.235355,2026-09-04T15:19:00,ANOMALY
dd941f34,ESP32_015,PROP_012,83.1,726,True,7,28.595062,77.19239,2026-09-09T15:00:00,CONFIRMED_FIRE
890f4766,ESP32_011,PROP_044,34.8,3,False,0,28.634365,77.248119,2026-09-19T17:16:00,NORMAL
d3ea326c,ESP32_014,PROP_037,20.5,38,False,0,28.557011,77.189526,2026-09-03T17:07:00,NORMAL
a62a5cc3,ESP32_009,PROP_028,28.3,53,False,1,28.613199,77.159537,2026-09-10T00:46:00,NORMAL
89c31fd1,ESP32_020,PROP_032,20.5,77,False,0,28.634567,77.161424,2026-09-13T02:00:00,NORMAL
18c27467,ESP32_013,PROP_029,92.8,414,True,0,28.637932,77.165457,2026-09-28T22:01:00,ANOMALY
c95a2358,ESP32_016,PROP_030,28.5,99,False,0,28.573464,77.189932,2026-09-21T08:21:00,NORMAL
969d2284,ESP32_008,PROP_036,75.3,476,False,1,28.625909,77.228429,2026-09-16T03:34:00,ANOMALY
e12de306,ESP32_010,PROP_005,22.5,55,False,0,28.635833,77.196362,2026-09-01T03:49:00,NORMAL
681c3106,ESP32_017,PROP_019,27.1,68,False,0,28.573834,77.229396,2026-09-07T02:44:00,NORMAL
43ee92ae,ESP32_019,PROP_030,68.6,257,False,3,28.620442,77.199212,2026-09-15T06:37:00,POSSIBLE_FIRE
c068e108,ESP32_015,PROP_035,29.4,73,False,0,28.633589,77.160128,2026-09-14T14:53:00,NORMAL
ab7f3543,ESP32_001,PROP_005,28.4,253,False,2,28.626964,77.210402,2026-09-19T20:02:00,ANOMALY
88291425,ESP32_004,PROP_021,30.3,18,False,0,28.578741,77.186779,2026-09-06T04:40:00,NORMAL
00a1f509,ESP32_001,PROP_019,22.7,25,False,1,28.584672,77.224645,2026-09-04T04:06:00,NORMAL
6986a693,ESP32_017,PROP_045,28.0,43,False,0,28.633726,77.162737,2026-09-14T21:33:00,NORMAL
82880068,ESP32_017,PROP_041,83.7,362,False,3,28.559032,77.206265,2026-09-19T18:44:00,POSSIBLE_FIRE
fe354a51,ESP32_020,PROP_020,69.4,271,False,11,28.590355,77.163697,2026-09-13T10:40:00,POSSIBLE_FIRE
f53644d3,ESP32_015,PROP_015,28.9,14,False,1,28.627803,77.226085,2026-09-27T04:21:00,NORMAL
657ca6c5,ESP32_009,PROP_039,82.6,707,True,16,28.61212,77.150354,2026-09-28T20:49:00,CONFIRMED_FIRE
e8d06c99,ESP32_013,PROP_007,23.3,87,False,0,28.607329,77.233811,2026-09-25T20:36:00,NORMAL
c99d295c,ESP32_019,PROP_016,33.5,84,False,1,28.615845,77.235058,2026-09-13T13:28:00,NORMAL
ff799749,ESP32_019,PROP_035,70.2,350,False,2,28.608302,77.240892,2026-09-16T23:36:00,POSSIBLE_FIRE
64a0a9ef,ESP32_009,PROP_010,20.9,86,False,0,28.602805,77.246944,2026-09-17T02:35:00,NORMAL
a12846cd,ESP32_020,PROP_024,21.8,56,False,1,28.628929,77.18078,2026-09-02T19:11:00,NORMAL
a13f9337,ESP32_018,PROP_015,81.1,862,True,17,28.610998,77.206047,2026-09-23T18:35:00,CONFIRMED_FIRE
84fdaad8,ESP32_005,PROP_029,89.3,884,True,17,28.60568,77.220873,2026-09-04T10:39:00,CONFIRMED_FIRE
72eb956e,ESP32_015,PROP_018,79.2,346,False,2,28.608074,77.188813,2026-09-09T23:38:00,POSSIBLE_FIRE
87e726c0,ESP32_003,PROP_032,22.6,76,False,1,28.637982,77.215756,2026-09-02T18:00:00,NORMAL
e806d1bf,ESP32_006,PROP_049,26.0,93,False,1,28.605895,77.183639,2026-09-28T13:49:00,NORMAL
e5985b99,ESP32_006,PROP_041,33.9,48,False,2,28.553962,77.198051,2026-09-07T18:48:00,NORMAL
e821914b,ESP32_013,PROP_022,80.4,673,True,29,28.583616,77.179432,2026-09-27T09:23:00,CONFIRMED_FIRE
e1f32bea,ESP32_007,PROP_046,83.6,798,True,13,28.619921,77.214479,2026-09-17T09:41:00,CONFIRMED_FIRE
5a50cf7a,ESP32_015,PROP_043,67.0,277,False,3,28.556899,77.24958,2026-09-21T11:35:00,POSSIBLE_FIRE
a06087c8,ESP32_012,PROP_025,76.6,791,True,16,28.611301,77.167245,2026-09-14T20:27:00,CONFIRMED_FIRE
65296896,ESP32_006,PROP_028,26.6,312,False,2,28.599391,77.201342,2026-09-06T06:37:00,ANOMALY
3a1a3dcc,ESP32_011,PROP_008,26.4,55,False,0,28.567965,77.245959,2026-09-01T19:20:00,NORMAL
478889f1,ESP32_017,PROP_036,62.7,423,False,3,28.580425,77.201448,2026-09-07T10:20:00,POSSIBLE_FIRE
aac2ab26,ESP32_005,PROP_013,25.2,78,False,1,28.603005,77.152784,2026-09-15T04:54:00,NORMAL
3adb0f5a,ESP32_004,PROP_030,19.5,61,False,0,28.616482,77.160522,2026-09-23T04:03:00,NORMAL
0a316c1a,ESP32_014,PROP_039,21.8,57,False,1,28.554043,77.221066,2026-09-16T12:41:00,NORMAL
f646d790,ESP32_008,PROP_034,73.5,224,False,6,28.55719,77.221567,2026-09-04T17:40:00,ANOMALY
f8e894b6,ESP32_007,PROP_046,82.2,644,True,17,28.621824,77.16111,2026-09-11T20:48:00,CONFIRMED_FIRE
9a644b81,ESP32_003,PROP_008,22.7,59,False,0,28.5611,77.230824,2026-09-08T02:07:00,NORMAL
